"{20195, 140.040837321057, 121.087281413605, 107.078131395053, 2.96814076694667, 8.14881227851677, 5896.23123928112, 61.799579826938, 95.4089211575998, 7.42655630788074, 19.1114669087687, 146.107484998979, 8.95212075475641, 298.395056465724, 1.27857109164197, 12.7844323453281, 87.3219694619418, 84.6995988306427, 1.58509603254118, 0.161173437169457, 24.8758315171932, 0.0307978233822107, 561.560379013168}","{40355, 126.758997866942, 111.056828283859, 99.4508768528853, 0.893388642516741, 5.42127527747188, 5115.2823152808, 51.1981755478532, 99.9114179469094, 7.46716672530204, 14.0375408200056, 142.845454361608, 2.61664803777654, 300.696755717071, 1.14425286885163, 11.4413844356474, 69.317426791702, 63.531249508596, 1.8980621627093, 0.155502399097447, 25.4849572746934, 0.0204333641785768, 445.798499712838}"
"{20195, 140.943028230947, 123.405315515859, 110.442658291663, 2.14222567158521, 7.49318682220153, 5428.67985256315, 57.1831102411675, 94.935022416023, 7.42521485946498, 18.5746046545814, 145.704319959482, 6.41407337581319, 292.237827503844, 1.23917160072166, 12.3904768356158, 77.1782020213462, 74.9206550053224, 1.86977376633893, 0.168652419239982, 26.5234812018386, 0.0316067286356868, 499.567603547612}","{40355, 127.246653905069, 114.907811994808, 105.787798408963, -0.49368907456016, 4.07175003725921, 4233.07318287014, 40.231777579282, 105.217155133857, 7.46441420653317, 12.9450176604089, 139.396380947306, 0.844577023793365, 348.513718345646, 1.55657624223569, 15.5642058461147, 56.8473738658138, 50.6461014411816, 0.791781005499122, 0.140186857025821, 22.3774537925019, 0.0209226334169671, 951.526507401578}"
"{20195, 141.397206380146, 124.927349059038, 112.75397625648, 1.31098543169102, 6.50472504149888, 5175.64123836046, 53.7012826101866, 96.3783542365279, 7.43258709320038, 18.1139647465332, 146.139495365703, 3.45045371953467, 281.293878399128, 1.13482649840861, 11.3471301575877, 73.4292543869617, 67.0150604817385, 2.01679841753055, 0.159177032225862, 27.9942028529327, 0.029294066104068, 461.757700976896}","{40355, 108.339587655556, 96.0632576224699, 86.9894484675803, -0.860497712593116, 2.81536802447094, 3675.83959616175, 40.0279526209227, 91.8318164052285, 7.48680231490256, 10.6982222157424, 138.133857533847, 0.332624390156634, 288.154248182711, 0.913127301946762, 9.13035989216567, 33.6554450959735, 30.1947749769394, 1.17305607429129, 0.1639634614551, 16.4695886818522, 0.0167581016784513, 586.655785514891}"
"{20195, 141.704686797694, 125.764783876378, 113.983116499754, 0.851689970402604, 5.39676725559442, 5077.30316685322, 51.9733240469199, 97.6905606858931, 7.42810622927558, 17.960269218782, 144.446451188695, 1.27240341866428, 324.813277107224, 1.55018018456635, 15.5002516654789, 76.5704327726039, 73.9568746453822, 1.51410251179192, 0.167396695525146, 27.2133375849362, 0.0305511429983796, 617.103753957023}","{40355, 88.8594633128308, 76.5138752009079, 67.3888752920954, -0.983925000802977, 1.62830066211519, 3120.97210561345, 40.2537741075421, 77.5324096884792, 7.49022895797824, 9.98671989225708, 133.74785930409, 0.178898433725741, 375.154336468335, 0.932599073494058, 9.32505813586709, 23.0425775604123, 20.2621632731067, 0.865924297452778, 0.0995530765863, 14.0265596315556, 0.01587427669224, 581.91725834422}"
"{20195, 146.093125862448, 127.188731060539, 113.215917511302, 2.28100416410331, 7.14053268726195, 5860.79674166046, 61.6392861236729, 95.0821644803182, 7.42712727894194, 19.2502656950036, 147.387873360662, 4.40632783192841, 269.128855660032, 1.0656024103741, 10.6549585013307, 85.6444339832605, 82.3424809888074, 2.10783359677907, 0.158018388826707, 26.5173644576375, 0.0310280975986147, 433.079682630821}","{40355, 128.919509806272, 115.750408162212, 106.016724338342, -0.499182905182832, 3.42098054489588, 4543.96044243475, 42.938905621458, 105.823853139004, 7.4657549642804, 13.3841471226795, 142.116758498674, 0.45689576768168, 306.037403769093, 1.17037062015664, 11.7025358309462, 56.7382371741916, 51.481309921889, 0.982449307298531, 0.149293470414693, 22.6489192446359, 0.0207457006730807, 792.926638137714}"
"{20195, 146.734322514465, 128.104364225946, 114.334395056171, 2.34878903567085, 7.16914606088575, 5769.57949676372, 60.7444639963914, 94.9811574122453, 7.42129727593261, 19.1833895527312, 145.89736830215, 5.80213514661169, 289.71330013362, 1.14103982841863, 11.4092572443579, 87.3775836890092, 84.4230560254148, 1.67195735480967, 0.161384500717745, 25.2732339043059, 0.0327813003327665, 539.248615478576}","{40355, 129.433207967097, 115.413843742049, 105.051704967014, -0.0361008523113573, 3.93591592683109, 4685.79758994652, 45.7112545413217, 102.50861930973, 7.46079772176436, 13.8601544122305, 141.664513331789, 0.9633256681033, 307.359336425487, 1.05493249722391, 10.5482700397419, 62.7685798351415, 57.012985146102, 0.985882342102704, 0.15596970458208, 23.7625170011353, 0.0218967570270385, 828.291690782999}"
"{20195, 138.496923952327, 121.185135669425, 108.38946606902, 1.83646980382898, 7.23559062220037, 5411.1741670348, 56.446465621554, 95.8638261483736, 7.43306555695795, 18.2687579314514, 146.197165768967, 10.1873639598181, 281.858096460187, 1.14702220239277, 11.4690750017253, 76.8708438529063, 70.6870172588835, 1.92046189032403, 0.168898762615982, 27.1469547712314, 0.0291117876026552, 487.999987177061}","{40355, 112.122089183535, 100.381805507346, 91.7042045292927, -0.952745443002393, 3.0258690135623, 3818.06094578322, 38.2801307459288, 99.7400184216789, 7.47508512710319, 11.3181264805261, 136.933908125653, 0.667482070391417, 307.451151440345, 1.02725761395619, 10.271548881948, 37.8865342596563, 34.0255995300764, 1.04308991832155, 0.166425756923337, 18.3056009204862, 0.0188767043703931, 698.30208043441}"
"{20195, 139.758096793886, 123.064508543675, 110.725769402216, 1.45489888617861, 5.8932825907685, 5209.16526615617, 54.4307751381495, 95.7025736439526, 7.42501002775873, 18.1494109399747, 145.624085157438, 3.12437961520527, 300.629729405451, 1.4193863469019, 14.1924440826721, 81.811216669952, 76.8673942504554, 2.03861189200783, 0.162919512242885, 26.3421601036561, 0.0314013930789872, 449.513412906143}","{40355, 109.921206722626, 98.0651755999406, 89.3020221614338, -0.937908425063306, 2.27611642511992, 3684.63582132898, 38.6575345214758, 95.3148168122831, 7.48017184948343, 10.879963004983, 136.946522165092, 0.300591788070175, 338.747613562457, 1.34982287391072, 13.4968789162333, 42.0676887915088, 37.1777653047398, 1.18027170371021, 0.149135496523899, 15.6452690064088, 0.0181973021183058, 547.039967631796}"
"{20195, 142.464604623007, 124.846057485638, 111.823653079756, 1.8855886587995, 6.30412625098837, 5492.65704528797, 57.4466773183376, 95.6131372899204, 7.42930142858329, 18.614067751552, 146.75452581348, 6.85355283778813, 275.484134956603, 1.12783467992132, 11.2772189645333, 80.0629488814044, 75.2514429252862, 2.10053995511955, 0.158911488101545, 27.4893041121279, 0.0304005146382579, 441.618244810338}","{40355, 119.154630574784, 107.41090265937, 98.7307559392815, -0.910043174554662, 2.50252516789297, 3936.87486474078, 38.2913609624614, 102.813657331226, 7.47056696723924, 12.5271443168482, 141.204061942553, 0.458149593796778, 294.049729460661, 1.00306986644243, 10.0296955945578, 42.7802673136287, 38.3390360109138, 1.30222980163942, 0.153490335621393, 19.3510191926963, 0.0198018292079689, 558.166389810975}"
"{20195, 141.230098330386, 124.639055107206, 112.37611011616, 1.23186669600214, 5.74460713967557, 5218.60482495344, 54.0964189036381, 96.4685820377378, 7.43027746887987, 18.1189377729768, 144.779266733777, 4.07774392724457, 305.374182639706, 1.23692745208782, 12.3680375934261, 75.3238386806699, 68.702842669281, 1.51018482705747, 0.167274216703061, 26.388910745692, 0.0299512471627487, 609.806756020708}","{40355, 105.839422780984, 93.3868041010758, 84.1826946420135, -0.844536791121546, 2.28906328266644, 3688.07139380805, 40.6027558058791, 90.8330314188682, 7.48634508793539, 10.651904248787, 135.820813408017, 0.362335436397915, 348.871250319783, 1.05542249796667, 10.5531695571687, 36.1710940079251, 32.2536311506154, 0.977240823646504, 0.134355566110807, 15.6592522691158, 0.0169783224752929, 625.230511913268}"
"{20195, 141.381662363155, 121.18579791094, 106.258419837564, 3.70265903916955, 9.0636281823546, 6251.91705227071, 65.8502258617273, 94.9414671013965, 7.42875762488352, 19.6417017092076, 148.347781796372, 17.2428862581224, 269.406960066234, 1.26587796933107, 12.6575138153413, 86.3467614933961, 85.1774088504512, 2.21224077494109, 0.157748585555222, 27.0133829742975, 0.0301617578656168, 415.602473673601}","{40355, 129.663314810209, 110.988593681196, 97.1855389336652, 2.4577444079285, 7.19351396136637, 5838.26459146901, 60.8904168058735, 95.8815015190675, 7.46074887041548, 16.4925783620372, 148.378513003814, 9.54005191705742, 258.450573132462, 0.963299037542995, 9.6320270763924, 77.820556688838, 75.478332429884, 2.06088163514725, 0.146880031658432, 25.1710186877977, 0.0215994581065288, 407.183697460052}"
"{20195, 139.937551723367, 121.606071853034, 108.056717166265, 2.32428430903439, 7.96572367174128, 5700.6632606891, 59.7712513221398, 95.3746681655554, 7.42692165515865, 18.7267442235199, 145.335018180029, 15.7063042280681, 323.275983779297, 1.52664897141846, 15.2649630652132, 86.2297668077634, 84.9113291443542, 1.46412185310644, 0.166621438573034, 24.1916132478536, 0.0308986479946864, 606.570453183717}","{40355, 130.567997706286, 112.752625565658, 99.5847418095415, 1.84211891756908, 6.95536009616782, 5540.11011317535, 58.0884409304131, 95.3737098885493, 7.45621700612125, 15.9210903979715, 145.115099908362, 11.48505576002, 347.86005576204, 1.60794197778409, 16.0778118358631, 85.7098247223449, 79.5277810257441, 1.31117498930215, 0.139976854020398, 20.8683820918534, 0.0226841705431699, 573.856515812454}"
"{20195, 143.772309913829, 126.27250570104, 113.337867804631, 1.9110674618197, 6.34203046886659, 5428.59090243648, 57.0595065477273, 95.1391140737564, 7.41598329225856, 18.5830531003818, 144.015009564287, 6.38105462389978, 325.932101269738, 1.46799032657873, 14.6784352754607, 86.5557544847887, 84.9299598524831, 1.49067056077868, 0.163434635324844, 24.6636770822642, 0.0345100714562159, 601.557731474991}","{40355, 130.150757998421, 114.146339550456, 102.316986784569, 1.06133775581857, 4.90572761715112, 5013.25596435441, 52.1836820641031, 96.0694179877161, 7.45095608987232, 15.1928418378907, 143.309030241154, 3.22416506341879, 350.762786274947, 1.48486137269333, 14.8471288655606, 79.757891189009, 71.828848960609, 1.30556038151517, 0.139950217628427, 20.1733696202234, 0.0241077304626551, 565.778902774931}"
"{20195, 139.950351344811, 123.09702573048, 110.640219841627, 1.8598394522346, 5.90091494252275, 5215.29190591031, 54.9516115465536, 94.906987422781, 7.41876108069827, 18.2971910638992, 144.789557008933, 3.44315676384009, 310.383959445126, 1.51300755101596, 15.1285625026086, 83.3284232197796, 79.3103737443915, 1.98511398013462, 0.164334869729594, 26.3757860893932, 0.0335338714981222, 466.386968692832}","{40355, 121.266975820842, 110.786979817537, 103.040895815094, -1.17100142986933, 2.154583416427, 3572.10262015904, 34.1708623307766, 104.536507904917, 7.45780265046066, 12.6588211831038, 137.016293053785, 0.177741110033279, 412.557577202182, 1.95114362621729, 19.5094851185467, 50.3999075543017, 43.7986480232115, 0.608895380361227, 0.12577963471901, 20.0085036658982, 0.0222435704372537, 1120.8863007367}"
"{20195, 137.625449970328, 121.303164974306, 109.238867368551, 1.54413688165733, 7.25944565042319, 5059.12234114576, 53.2201112812314, 95.0603487920534, 7.42243585099272, 17.6795923573994, 143.3490423848, 3.7070614874997, 318.671924103087, 1.37137037513684, 13.7123323809933, 80.9112015479712, 73.7198775069711, 1.63393940184109, 0.168251019732035, 25.3654039703291, 0.0323536882355976, 557.288773637662}","{40355, 114.956366444978, 103.910508055918, 95.7461779422645, -1.03746316872454, 3.33915697490499, 3519.04630679688, 36.0159017445033, 97.7081271423102, 7.46793443824354, 11.6992088541039, 134.941283436743, 0.284084875360367, 369.844171565225, 1.3200455609199, 13.1991355636381, 43.6453184592946, 38.290764298068, 1.06750307968576, 0.15419115465094, 18.053052086439, 0.0210575049148359, 659.215586173357}"
"{20195, 139.762225838943, 121.488844765373, 107.982432667517, 2.57009210185796, 7.80939990927157, 5666.19442502205, 59.5818155642281, 95.0993918423649, 7.43016982279134, 18.9522320705425, 146.763082960437, 6.07272832602923, 278.412758673392, 1.1571933912275, 11.5707767188838, 78.2901069659149, 72.12246863461, 1.94337864734724, 0.164399739248048, 26.2883212993046, 0.0297022976198949, 472.335396724935}","{40355, 127.51278964173, 116.867337981184, 108.998960666867, -1.13208574446848, 3.29297633541364, 3884.63490557404, 34.7103436897057, 111.915771860425, 7.47652106497003, 12.5867466448243, 138.978625292146, 0.314687591088004, 388.782396466682, 1.76281762177644, 17.6264134001426, 46.4299094552945, 41.1335625978576, 0.578670087521144, 0.122368330352017, 20.471741913184, 0.0185935564523452, 1168.85764752382}"
"{20195, 143.120000022555, 122.98991598213, 108.11115821312, 3.51096000522375, 8.47688091028606, 6211.45655506194, 65.635743585723, 94.6352736439943, 7.42517567714077, 19.8080452822248, 147.693712115337, 11.1786517224399, 260.656239223049, 1.00759067130443, 10.074899122373, 80.7901444023553, 78.5822755070517, 2.01196086665414, 0.164961208173725, 25.6687340089214, 0.0311685001407085, 454.665374719952}","{40355, 130.085271313507, 112.301925906258, 99.1577140835088, 1.78336738089536, 6.1564159459952, 5629.89260337378, 57.9840152133751, 97.093872900253, 7.46277236312014, 15.8101888683428, 146.980539379637, 5.07142118159954, 258.140607531997, 0.830560687808935, 8.30477631740154, 71.9880591977978, 66.5078533448849, 1.7115757658805, 0.157265667273631, 24.3031762913063, 0.0213067774083858, 491.829061377101}"
"{20195, 142.039858414688, 127.161164251186, 116.163868565118, 0.580021155928904, 5.12407596658951, 4783.22312507683, 48.5131683029682, 98.5963871748236, 7.43062572878597, 17.7505428014719, 145.149304459286, 2.21840099854633, 302.944229710259, 1.34190773785831, 13.4177354708452, 68.4668561970548, 61.5880831391213, 1.88227039973129, 0.167278889486887, 29.1190524470853, 0.0297771987105532, 512.006860046711}","{40355, 88.0135588093913, 76.455960945892, 67.9133886120012, -1.14746092894706, 1.4104854119957, 2850.11628749051, 37.6844690917403, 75.6310585284376, 7.49502002750725, 9.8279480019757, 132.207570056833, 0.143939969304561, 365.393748829636, 0.776848187197723, 7.76770502379003, 19.5956886031085, 17.1025747607914, 0.74114584764598, 0.0913876901187181, 11.8215392260235, 0.0145763812783393, 603.50219433077}"
"{20195, 138.036702173548, 121.154140718706, 108.675725730345, 1.81481251981003, 6.86431746504351, 5219.31171202665, 55.0469373349334, 94.8156603203867, 7.41929490724356, 17.9937363545141, 143.502446330843, 4.45536140008564, 339.851152201888, 1.72661254349732, 17.2643988224297, 86.0032493763484, 78.2778457185488, 1.54075282076172, 0.168315139820117, 24.6640376201318, 0.0333156048326975, 585.858857931964}","{40355, 118.616847268806, 107.689892763557, 99.6134481292435, -1.04709227128683, 2.91914610816181, 3648.31025487082, 35.6282061534895, 102.399493231671, 7.45445833270681, 12.2907427660561, 134.926176369709, 0.281773826368627, 416.937228210425, 1.98101546823444, 19.8081736668761, 50.3873784018641, 44.1287747546572, 0.545696149229917, 0.144570174931825, 19.6294520952628, 0.0229659999301439, 1310.95010691913}"
"{20195, 135.242749568672, 119.767854425835, 108.329888450694, 1.22300139927396, 5.86477831691613, 4819.22315844743, 50.4571291193553, 95.5112437540325, 7.42846387587685, 17.1396661843217, 143.200383716681, 5.50222148233599, 319.899736807481, 1.40963930279058, 14.0949833886031, 72.3849286281334, 65.3224879391956, 1.6695025342966, 0.170895095614886, 26.0940363850204, 0.0305958841925065, 552.162127707962}","{40355, 102.632284670995, 92.2656545595483, 84.6033627380441, -1.26986366035776, 1.99021992716057, 3100.96884307467, 33.8012238039614, 91.7413186297488, 7.48737189631336, 10.3244765063151, 132.714999638408, 0.293072063857846, 380.912202621015, 1.12352169841616, 11.2340934624631, 29.6185625789807, 25.803711299857, 0.84277747060656, 0.125502630729579, 13.8137909960873, 0.0170098313912787, 664.352180393362}"
"{20195, 139.734746772877, 123.804474079049, 112.029924696654, 1.28407020049563, 5.84629664716998, 4962.89161658655, 51.9419239225711, 95.5469347647701, 7.42271124320695, 17.7580651155937, 143.020923515577, 2.97105680794678, 328.281973780436, 1.36260947754107, 13.6247321659332, 79.317235306667, 71.3654406409318, 1.43815010766348, 0.163958545689278, 24.7702977051677, 0.032124834111121, 618.832339643595}","{40355, 113.930022340008, 102.692765021842, 94.3869661345029, -0.993626213996294, 2.50837149181952, 3519.36852339553, 36.6399732092874, 96.0527046046926, 7.46683346721295, 11.68248464823, 136.136140033658, 0.299091276056893, 372.110342047395, 1.19553332139415, 11.9541376806202, 42.82685179302, 37.682924531755, 1.13616948163036, 0.149721532771563, 16.181818878366, 0.0210752486228189, 584.517458449898}"
"{20195, 142.602677254504, 123.556296911119, 109.478537526878, 2.4103747377433, 7.59401952249271, 5920.32116164466, 62.1022412993433, 95.331843710885, 7.42997213773042, 19.1145719393634, 147.72206655828, 14.0914377814314, 272.013654805235, 1.23765900263412, 12.3753523673386, 85.2192036573445, 82.5778010007671, 2.17371073984799, 0.160507738799781, 26.752488412341, 0.0299561156728942, 422.55603191144}","{40355, 128.289908617715, 112.496587035992, 100.823262388632, 0.554115817645041, 4.91087082432405, 5173.45431839961, 51.4953839051605, 100.46442857728, 7.46747275902044, 14.1832375273877, 145.7810331692, 3.91983548992415, 259.198478231845, 1.01154252513963, 10.1144137088712, 66.0981106837502, 60.6563730500193, 1.25895196956254, 0.154298339926359, 19.4930528914481, 0.0204638658100566, 591.45585850618}"
"{20195, 139.932949336459, 122.561391427598, 109.72154427757, 2.36341281186211, 7.9616713644965, 5361.46626247209, 56.6413492512394, 94.6564009040582, 7.41222455434744, 18.5533202089756, 143.481773841142, 9.23004649586234, 331.692557422975, 1.58370571867592, 15.8354734810405, 86.2615032033449, 82.7337296050158, 1.57731376155253, 0.173991599126367, 24.6231650114316, 0.0355403237450748, 583.625443672827}","{40355, 128.850630843788, 113.373178938807, 101.933323182952, 1.06534980727803, 6.01332326845459, 4876.83073343918, 50.4654656461238, 96.6369906826326, 7.45367735577792, 14.8405574789035, 142.165714846119, 3.88442959961873, 360.437157964458, 1.61551050743329, 16.1534895638255, 76.8773590091319, 69.0484703690846, 1.18742906220596, 0.138916132956712, 21.229840188667, 0.0234222331482775, 632.549058099229}"
"{20195, 136.758831198077, 120.393247696519, 108.29694684754, 1.7194203340352, 7.18144176262463, 5058.52337287927, 53.361289509865, 94.7976223839961, 7.42567457038645, 17.7564969165668, 144.127683408199, 3.97891643317455, 309.907455493127, 1.35447622925034, 13.5434078162741, 76.5519715686061, 69.385540745347, 1.77881577767159, 0.170362297211252, 26.1008960224063, 0.0313821628800362, 520.788811348546}","{40355, 112.426579470333, 101.77776355857, 93.9068996237883, -1.14781064311728, 2.98025037881837, 3399.19879168709, 34.7213130989636, 97.8994884784052, 7.47049948508121, 11.2616709471674, 134.762521609705, 0.241094180129702, 359.947739852464, 1.26216316927272, 12.620369529558, 37.1636347413103, 32.6027850711386, 0.932237891100499, 0.154521535563718, 16.4434561289467, 0.0199369069551436, 722.655260343686}"
"{20195, 144.706300832438, 125.458734303998, 111.232272087324, 2.79914795752292, 7.45243292604548, 5965.82751085188, 62.7582248922982, 95.0604884234707, 7.42470143138839, 19.4467074893768, 146.215301986457, 7.46106279143805, 288.634091540205, 1.0864537162627, 10.8634507089107, 81.8239342756827, 79.5056441146549, 1.55712967016095, 0.168323210749503, 24.226511817967, 0.0315883303857935, 575.554746171656}","{40355, 128.218937681772, 113.058030746468, 101.852143011679, 0.507261811682104, 4.40513964059525, 5006.06855673004, 49.4333455406463, 101.269062451252, 7.46584940939807, 14.1937614772588, 142.570343103952, 1.6489886943995, 307.731539712648, 1.04714706034201, 10.4704234563597, 62.7601717607146, 57.5406148254184, 1.0556322464189, 0.154495818415376, 22.9954281195039, 0.020798452753384, 758.874659453158}"
"{20195, 138.517146848216, 120.250199786413, 106.748543262473, 2.56869648406637, 7.88216471617926, 5661.3833219559, 59.5608369560034, 95.0521116104843, 7.42596475234879, 18.8409990057175, 145.464177105013, 5.13451060163368, 285.434996555419, 1.00401097983834, 10.0391057874035, 79.3719817433061, 76.9375468433861, 1.57424681174652, 0.16290179049454, 24.5175187503175, 0.0308320678356742, 563.007426487471}","{40355, 126.009580846698, 114.01706931643, 105.153039054927, -0.706425106323391, 3.82426055593448, 4250.10411670645, 39.1025397692709, 108.691254884841, 7.47001106395389, 12.3174694139364, 137.516025229669, 0.471699137879257, 358.297057270843, 1.43261329742947, 14.3247003609973, 53.8478380530791, 48.1205267086535, 0.610880947709498, 0.13763602025725, 21.8453175357667, 0.0197207510158332, 1201.45467368111}"
"{20195, 140.632783453366, 123.224632546034, 110.357738397136, 2.07218322651992, 7.03775364927656, 5383.58714094995, 56.7606636395887, 94.847149341557, 7.4235764477337, 18.4709454373971, 145.267094579954, 5.22333294386508, 303.391362359824, 1.3995897628041, 13.9944980382782, 82.1369518748912, 78.2185291460955, 1.87544600188497, 0.166505969060748, 26.3873026102403, 0.0322114713419346, 495.006133025177}","{40355, 128.770751831474, 117.53630760075, 109.232587951954, -0.915315279523272, 3.36242876791439, 3945.92987265459, 36.6308009134538, 107.721637918251, 7.46625773986283, 12.7610597856916, 138.177817444328, 0.450733484477173, 395.062736943296, 1.97581982582958, 19.75622243847, 55.5501852416714, 49.0001582596333, 0.644548050613933, 0.130787559882336, 21.618257512114, 0.0207248748624145, 1116.00748319737}"
"{20195, 139.077263891335, 123.151852756378, 111.380896700105, 1.15601924071054, 5.54849655990088, 5009.52791999491, 51.9260724223578, 96.4742312734202, 7.4305094235423, 17.7297944698721, 144.668277119723, 2.42458466419994, 308.443135375627, 1.36568317316769, 13.6554660485038, 73.5790890414543, 66.5836705337828, 1.71284733775753, 0.168270843621569, 27.1889103014642, 0.0299151170744291, 546.126075525926}","{40355, 94.7446874980896, 83.4737019284715, 75.1429734639711, -1.15203660969344, 1.58226903014491, 3082.39569124563, 36.7499468616332, 83.8748339650973, 7.49371307237711, 10.093429288107, 133.295485412496, 0.134876210410427, 382.338879237506, 1.08103909588939, 10.809309919798, 25.0748531243861, 21.9704727683405, 0.822424037348621, 0.104032587825004, 13.844505036057, 0.0155511529765208, 620.750997392458}"
"{20195, 142.368189600151, 125.003586666132, 112.168880149683, 1.65796941119141, 6.74007677197904, 5418.49722117014, 56.618672001386, 95.7015950680987, 7.43075565699794, 18.5047170916017, 146.578679892086, 4.94970948477192, 278.892441327228, 1.09584865318691, 10.9573906832159, 76.4805613086213, 70.3004915420336, 2.04703702623221, 0.161543208640935, 27.5089385119488, 0.0297990071487678, 454.876000239775}","{40355, 115.178182775111, 102.626972903521, 93.3499916940848, -0.744252649082943, 3.01714177205684, 3971.3603012103, 40.9242202450778, 97.0418074535693, 7.47553761214414, 11.9130443129767, 139.345807678298, 0.533435458734543, 296.579075334502, 0.944834142884165, 9.44739659469877, 40.2430941830463, 36.3793803787865, 1.16100315228344, 0.162676810972318, 17.7921707806133, 0.0188983972545126, 615.974154270294}"
"{20195, 138.771077823219, 119.806424521232, 105.789072080632, 3.1109624974378, 7.9236493484863, 5880.06778921799, 61.835763766392, 95.0916982513901, 7.42861974188021, 19.1511502815001, 146.708371960869, 12.4495045780338, 280.261479130885, 1.14674495531629, 11.4663028082075, 82.2960184804289, 76.2775820122085, 1.798667325635, 0.159957343026471, 25.866777326174, 0.0301147794179483, 502.273565798938}","{40355, 125.918221536233, 110.267573079735, 98.6997024814542, 0.993185159116581, 5.20108337820342, 5123.95621230827, 51.0301868078675, 100.410296979714, 7.46635854919785, 14.0748548556772, 143.702571451889, 3.6610727463939, 272.574887863201, 0.947722533181273, 9.47627760927955, 60.7746842356229, 55.9341091751076, 0.998359619474646, 0.157482248032523, 23.9466510555159, 0.0203336534571523, 825.729563908431}"
"{20195, 139.387799315283, 122.359119408032, 109.772703824412, 2.0642662454477, 6.90555074421266, 5256.50554523803, 55.5233681961332, 94.6719501358368, 7.417029019769, 18.3600715306843, 144.890671949497, 7.26363409568612, 304.206617996446, 1.47504734855328, 14.7489984381842, 84.2414079595671, 80.4443157196768, 2.1044796272035, 0.161623398653194, 26.6117338084201, 0.033968321073972, 439.868351659084}","{40355, 128.75924919377, 117.985546566367, 110.022375059157, -1.0095326274638, 3.23880739344102, 3795.69773636369, 35.1285161900437, 108.051752480211, 7.46854198409643, 12.5328289342331, 139.195318895654, 0.644976220871665, 376.884590956228, 1.88243533727062, 18.822470937369, 54.0816626421794, 47.4925469746884, 0.915149199038844, 0.127331692078814, 21.4078986316518, 0.020410495850555, 774.39023181789}"
"{20195, 137.698747622224, 120.936876115371, 108.547666740741, 1.51967233765038, 6.97090037329715, 5212.53710650937, 54.6534181392999, 95.3744026260851, 7.43089051684338, 17.7743408298501, 144.090783557657, 5.20363482427247, 308.110125337162, 1.20758152678214, 12.0746076862946, 74.7325892377027, 68.1369065494888, 1.50473287137554, 0.169176016859192, 25.2654122421492, 0.0298696283237498, 601.862702671547}","{40355, 106.228790624683, 94.3229755136677, 85.5230252142217, -0.961895829864761, 2.87257390889092, 3582.63432391777, 38.8198591837129, 92.2886996308549, 7.48090294041309, 10.6725203891634, 133.842745899078, 0.390750131902376, 358.315148309716, 1.10404958106294, 11.0393917610484, 35.1762342684919, 31.1757092840832, 0.859786266905871, 0.134995101606081, 17.1071564270585, 0.0179570119313867, 741.048623340511}"
"{20195, 144.703459298524, 125.088653006021, 110.590752702866, 2.80960582971762, 8.0152202480629, 6060.60750176464, 63.9556394157596, 94.7626754595657, 7.42535265615799, 19.53524422033, 146.914059672582, 8.54771208240517, 280.262013358681, 1.18374102893199, 11.8362265482909, 84.1953286618996, 81.7553811068723, 1.80655697889809, 0.168834665593491, 24.9236699136217, 0.0313148147204814, 503.458618427197}","{40355, 128.322379720375, 113.246014885301, 102.102614789811, 0.311579342669976, 4.60289902760882, 5013.44112239464, 49.1576892839857, 101.986915890855, 7.46570550827195, 13.9173626659464, 142.802306781636, 1.61282139737101, 297.250376232765, 1.14836038440082, 11.4824554836238, 61.963763960237, 56.8205397903568, 1.02152935259917, 0.157523958257322, 23.531425592411, 0.0206776328333912, 798.071206667357}"
"{20195, 139.288585582591, 122.463822160064, 110.028127456457, 1.96490837319374, 6.67652777062236, 5195.03730840757, 54.85848224348, 94.6988887762203, 7.41722505629282, 18.2307521993324, 144.705792063482, 7.77677965397013, 305.104067857808, 1.47107929880506, 14.7093219087518, 84.0999581789492, 78.7068156965949, 2.10184052401177, 0.160077944250382, 26.6583566273569, 0.0339324197111808, 439.040150001569}","{40355, 123.066403863048, 112.974070065664, 105.514518998033, -1.24906617965655, 2.66335942826208, 3497.88302072553, 32.9068588077592, 106.296472755423, 7.46264533990989, 12.6149492396144, 138.318497693658, 0.387717246220908, 385.031886793369, 1.68967701465542, 16.8950804695395, 48.3042732280792, 42.1770970584239, 0.732984777261779, 0.116676664206656, 19.2481945180052, 0.0213450435238034, 886.74768825543}"
"{20195, 136.61893202053, 119.89995279515, 107.542446411173, 2.19869845760789, 7.44651249743315, 5127.49450128815, 54.5135644366098, 94.0590576727114, 7.40831454660701, 18.1188031550844, 141.940483484463, 12.4686560105821, 356.466615109734, 1.81398366288834, 18.1380226452205, 86.4207528210348, 77.965536749494, 1.48390852284684, 0.175915270186054, 23.639353941864, 0.0365546868999722, 612.211185694746}","{40355, 124.943625835496, 111.323194058075, 101.255918396503, 0.352534090448078, 4.91789083882806, 4365.69958325444, 44.4105034968729, 98.3033120433288, 7.45560814205561, 13.21873854676, 138.144515890957, 3.4593044689466, 388.697008651443, 1.79006810116489, 17.8988909435478, 66.3994640562227, 58.9703773264483, 0.979317925847442, 0.133774313353721, 20.8981673977154, 0.023091096956466, 741.105630487352}"
